what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144044252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144044622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144046951
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144047947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144049015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144051176
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144051312
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144051312
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144052187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144052972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341144054319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144054338
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144065455
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144065484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144072039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144072424
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144073415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1341144081537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341144084405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1341144087414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341144092906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1341144105210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341144109868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1341144134938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341144164085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1341144166076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341144174990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1341144189512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144220672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144221784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341144226220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341144229033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144229895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144230295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144230705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144232384
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144234423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144247912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144248999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144249058
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1341144250129
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1341144250154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144251572
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144251590
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144252058
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.DeviceView",1341144255755
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1341144255948
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.ThreadView",1341144255996
activated,perspective,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.Perspective",1341144256035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1341144256041
executed,command,,,"com.android.ide.eclipse.ddms.Perspective",1341144256041
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1341144257828
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1341144257852
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1341144259888
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341144267058
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144270715
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341144270948
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144270985
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341144272656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1341144273854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341144276264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341144290602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341144300793
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1341144307663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1341144311722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341144318849
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144319887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144320844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144322384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144322472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144380988
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341144382584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341144383200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341144386697
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144387631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144388765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144390636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144391167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144391199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144391201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144391243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144392072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144392601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144408617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144410973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144412627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144413531
activated,perspective,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.Perspective",1341144414634
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1341144418750
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341144446945
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341144446974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1341144447064
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341144447064
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144449030
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144449263
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144449297
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1341144473448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144480480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144480890
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144483339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144492863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144493225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144493274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144495351
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1341144496664
activated,perspective,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.Perspective",1341144497612
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1341144504775
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341144519770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1341144519796
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341144519797
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144531076
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1341144531191
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144531212
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1341144532464
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144537785
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144537964
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144538006
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144547832
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144547871
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144553427
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144553450
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1341144564508
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144568529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144580083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144580373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144580415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144588876
activated,perspective,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.Perspective",1341144590389
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1341144595198
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341144628873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1341144628896
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341144628896
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144633190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341144657496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1341144661346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341144662810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341144666347
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341144667250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144676174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144676779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144676833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341144679631
activated,perspective,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.Perspective",1341144680353
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1341144681245
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341144742232
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341144742258
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1341144756305
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341144756344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341145736921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341145950016
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341145951899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341145970098
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341145971475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341145974655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341145975044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341145980493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341145992099
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341145992494
activated,perspective,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.Perspective",1341145993576
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341146003102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1341146003115
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341146003115
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341146014076
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341146014220
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341146014253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146036233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146036835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146036893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146037830
activated,perspective,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.Perspective",1341146038847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146051573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146052466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146053685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146057168
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341146059436
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341146059468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341146071276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1341146074552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341146075751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146081599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146082047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146082106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146090903
activated,perspective,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.Perspective",1341146092203
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341146096689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1341146096702
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341146096702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146101700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146101968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146110587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146111095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146111147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146112318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146112349
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1341146113526
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1341146114028
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1341146114139
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1341146114238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146114275
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1341146115384
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1341146118036
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1341146118041
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1341146119114
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1341146119866
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1341146120857
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1341146121326
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1341146124351
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1341146124863
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1341146124894
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1341146131021
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1341146157629
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1341146160915
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1341146161023
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341146162977
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341146163010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1341146163024
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1341146163024
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341146181790
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341146181985
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341146182022
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341146185617
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341146185654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341146201200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341147434010
